match_id;player_id;team;opponent;player;position;shirt_number;totalPass;accuratePass;totalLongBalls;accurateLongBalls;goalAssist;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;saves;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTarget;totalClearance;outfielderBlock;interceptionWon;wasFouled;fouls;totalOffside;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackle;wonTackle;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goals;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss
14083257;814385;Deportivo Alavés;Getafe;Lucas Boyé;F;15;21.0;15.0;0.0;0.0;0.0;3.0;5.0;12.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;90.0;50.0;6.6;17.0;0.136435;121.90054488308;15.0;44.144946714627;0.0;4;0.0;-0.02;0.39;-0.04;0.0;2.0;2.0;1.0;11.0;10.0;3.0;4.0;0.0;0.0;1.0;8.0;3.0;0.0;0.6728;20.631746442486;41.346427177327;2.0;-0.63;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1082968;Deportivo Alavés;Getafe;Abderrahman Rebbach;F;21;9.0;5.0;1.0;0.0;0.0;3.0;5.0;2.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;32.0;20.0;6.5;9.0;0.00819353;71.0538976297;6.0;48.919025423888;0.0;2;0.0;0.11;0.28;0.13;0.0;3.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.3415;18.420602412946;34.774403126297;2.0;-0.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;138383;Deportivo Alavés;Getafe;Denis Suárez;M;4;20.0;17.0;1.0;0.0;0.0;8.0;10.0;9.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;30.0;6.3;7.0;0.00521338;85.601933740064;7.0;66.451788840348;0.0;1;0.0;-0.1;0.07;-0.01;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0909;19.645638358215;48.122278840356;2.0;-0.42;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1408;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1639543;Deportivo Alavés;Getafe;Aitor Mañas;F;34;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;31.0;9.0;6.6;5.0;0.00151949;4.2321984830582;1.0;0.99650358397347;0.0;1;0.0;0.02;-0.1;0.0;0.0;0.0;1.0;0.0;5.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2235;0.0;0.0;0.0;0.2;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.9292;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1513222;Deportivo Alavés;Getafe;Ángel Pérez;D;7;9.0;7.0;0.0;0.0;0.0;5.0;7.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;6.7;3.0;0.00050573;6.0956181802997;1.0;-4.2451152656996;0.0;1;0.0;-0.02;-0.09;0.16;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0523;0.0;0.0;0.0;-0.31;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1049;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;1403364;Deportivo Alavés;Getafe;Youssef Enriquez Lekhedim;D;3;5.0;3.0;1.0;1.0;0.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;13.0;10.0;7.0;3.0;0.197102;0.0;0.0;0.0;0.0;0;0.0;0.47;0.0;-0.14;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;604258;Getafe;Deportivo Alavés;David Soria;G;13;32.0;18.0;26.0;12.0;0.0;7.0;7.0;11.0;25.0;7.0;5.0;0.0;5.0;1.0;1.0;90.0;41.0;8.6;14.0;0.003284;17.968426922348;4.0;4.4471133259953;0.7429;0;1.5172;0.22;0.02;0.29;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;53739;Getafe;Deportivo Alavés;Kiko Femenía;D;17;23.0;18.0;2.0;0.0;0.0;7.0;10.0;11.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;89.0;49.0;7.0;10.0;0.186531;118.15382024316;11.0;64.338484043072;0.0;2;0.0;0.3;0.19;0.2;0.0;2.0;0.0;1.0;4.0;3.0;2.0;1.0;2.0;0.0;3.0;0.0;1.0;0.0;0.0564;14.825371081229;33.313126546835;2.0;-0.28;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0223;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;576276;Getafe;Deportivo Alavés;Domingos Duarte;D;22;23.0;15.0;8.0;2.0;0.0;12.0;15.0;3.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;90.0;39.0;7.0;9.0;0.0126122;40.095306917644;6.0;10.853493636795;0.0;1;0.0;0.09;0.01;0.21;0.0;0.0;1.0;1.0;2.0;7.0;0.0;1.0;2.0;0.0;2.0;2.0;1.0;0.0;0.1032;0.0;0.0;0.0;-0.38;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14083257;307702;Getafe;Deportivo Alavés;Djené;D;2;30.0;23.0;5.0;3.0;0.0;16.0;19.0;7.0;11.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;48.0;7.4;9.0;0.0101116;93.30077863788;12.0;10.200725380512;0.0;0;0.0;0.14;0.02;0.13;0.0;0.0;3.0;2.0;6.0;11.0;1.0;0.0;4.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
