match_id;player_idss;teamss;opponent;player;positionss;shirt_number;totalPassss;accuratePassss;totalLongBalls;accurateLongBalls;goalAssistss;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;savesss;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTargetss;totalClearancess;outfielderBlock;interceptionWon;wasFouledss;foulsss;totalOffsidess;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackless;wonTackless;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goalsss;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoalsss;penaltySave;penaltyMiss;league;season;match;match_slug;teamsw;player_idsw;name;short_name;match_name;positionsw;pos_side;formation_place;accuratePasssw;gameStarted;goalKicks;goalsConceded;lostCorners;minsPlayed;savessw;totalClearancesw;totalPasssw;wasFouledsw;formationPlace;foulssw;shotOffTargetsw;totalScoringAtt;totalTacklesw;totalThrows;wonCorners;wonTacklesw;yellowCard;totalSubOff;blockedScoringAtt;goalAssistsw;goalssw;ontargetScoringAtt;cornerTaken;totalSubOn;totalOffsidesw;ownGoalssw;Venue
14083303;1068891;Espanyol;Villarreal;Jose Salinas;D;12;45.0;39.0;2.0;0.0;0.0;26.0;29.0;13.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;90.0;69.0;4.9;9.0;0.0111002;141.077668894;16.0;38.745408018457;0.0;0;0.0;0.07;0.01;-1.0;0.0;1.0;2.0;2.0;5.0;4.0;1.0;0.0;4.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;3ghychnf02zs5pmw2s0ds3p7u;José Salinas Morán;José Salinas;José Salinas;Defender;Left;3;39;1;0;4;2;90;0;4;45;1;3;2;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;1;Away
14083303;1064009;Espanyol;Villarreal;Urko González;M;4;51.0;42.0;5.0;1.0;0.0;20.0;21.0;22.0;30.0;3.0;0.0;0.0;0.0;0.0;0.0;90.0;61.0;7.0;10.0;0.0251552;121.04808688667;16.0;57.80467063431;0.0;0;0.0;0.09;0.28;0.23;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;0.0;21.660123191023;22.398468719982;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;7y8ns61qioqu7kfsqzkvkwhuy;Urko González de Zárate Quirós;Urko González de Zárate Quirós;Urko González de Zárate;Defensive Midfielder;Centre/Right;8;42;1;0;4;2;90;0;2;51;2;8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Away
14083303;826010;Espanyol;Villarreal;Pol Lozano;M;10;52.0;46.0;4.0;3.0;0.0;21.0;23.0;25.0;29.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;65.0;6.7;9.0;0.0342335;164.88370881609;22.0;42.617398012193;0.0;1;0.0;0.24;0.12;-0.25;0.0;3.0;0.0;0.0;3.0;4.0;0.0;0.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0251;22.359781667721;22.61042140253;1.0;-0.06;1.0;2.0;2.0;0.0;0.0;1.0;0.0;0.4221;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;74wjzeja92l4q8fpy1bkmcsfd;Pol Lozano Vizuete;Pol Lozano;Pol Lozano;Defensive Midfielder;Left/Centre;4;46;1;0;4;0;90;0;1;52;2;4;2;0;1;2;0;1;2;0;0;0;0;0;1;2;0;0;0;Away
14083303;175185;Espanyol;Villarreal;Pere Milla;M;11;23.0;20.0;3.0;2.0;0.0;7.0;7.0;13.0;16.0;1.0;0.0;0.0;0.0;0.0;0.0;72.0;31.0;6.4;7.0;0.166237;65.065989701268;11.0;44.220621477682;0.0;0;0.0;0.24;0.1;-0.22;0.0;3.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;9.6471068087047;9.6488807641094;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;1ore4ght7ls393tcpbmah9dcl;Pere Milla Peña;Pere Milla;Pere Milla;Attacking Midfielder;Right;7;20;1;0;4;0;72;0;0;23;1;7;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;Away
14083303;877262;Espanyol;Villarreal;Edu Expósito;M;8;20.0;13.0;1.0;1.0;0.0;4.0;4.0;9.0;16.0;3.0;0.0;0.0;0.0;0.0;0.0;59.0;33.0;6.0;14.0;0.0242081;62.160523338461;6.0;42.532066859748;0.0;2;0.0;0.09;0.08;-0.33;0.0;5.0;1.0;1.0;4.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.2718;21.608050327328;22.133046875656;1.0;-0.51;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;8qvqdjw1d58mw7420lpmk7bah;Eduardo Expósito Jaén;Edu Expósito;Edu Expósito;Attacking Midfielder;Centre;10;13;1;0;4;0;59;0;0;20;0;10;1;1;2;0;0;0;0;1;1;1;0;0;0;3;0;0;0;Away
14083303;1063015;Espanyol;Villarreal;Tyrhys Dolan;M;24;17.0;16.0;0.0;0.0;0.0;7.0;7.0;9.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;59.0;36.0;6.6;10.0;0.0928393;182.06918424553;17.0;94.73555687534;0.0;1;0.0;0.05;0.1;-0.21;0.0;4.0;1.0;0.0;3.0;6.0;5.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0309;16.224136881774;69.888919492745;4.0;-0.13;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;bce703taa20nxg814t2giuei;Tyrhys Dolan;Tyrhys Dolan;T. Dolan;Attacking Midfielder;Left;11;16;1;0;4;0;59;0;0;17;2;11;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;Away
14083303;1392592;Espanyol;Villarreal;Roberto Fernández;F;9;4.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;59.0;14.0;6.1;5.0;0.00414058;22.269678159424;3.0;9.3485299444718;0.0;0;0.0;-0.11;0.08;-0.1;0.0;0.0;4.0;1.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;5fqvl0m1rkzhj9tmafrcxur6c;Roberto Fernández Jaén;Roberto Fernández;Roberto Fernández;Striker;Centre;9;2;1;0;4;0;59;0;0;4;3;9;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Away
14083303;1129360;Espanyol;Villarreal;Clemens Riedel;D;38;20.0;19.0;1.0;1.0;0.0;17.0;18.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;24.0;6.2;1.0;0.00076066;62.686984103439;9.0;48.077607010203;0.0;0;0.0;-0.01;0.04;-0.32;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;16.729819556295;20.674009988389;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;53bjqee7oomr7czgfmm1mcy96;Clemens Riedel;Clemens Riedel;C. Riedel;Substitute;Defender;0;19;0;0;2;1;45;0;2;20;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;0;Away
14083303;758664;Espanyol;Villarreal;Charles Pickel;M;18;13.0;11.0;0.0;0.0;0.0;4.0;5.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;20.0;6.5;4.0;0.00265128;7.9764826237663;2.0;6.8314530195091;0.0;1;0.0;0.0;0.01;0.16;0.0;0.0;2.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0151;0.0;0.0;0.0;-0.11;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;a8ez7qv4n62b8s45pdo8u07o5;Charles Monginda Pickel;Charles Pickel;C. Pickel;Substitute;Midfielder;0;11;0;0;0;0;31;0;1;13;0;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;Away
14083303;84972;Espanyol;Villarreal;Kike García;F;19;9.0;9.0;0.0;0.0;0.0;2.0;2.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;14.0;6.3;1.0;0.00607014;13.436921671276;1.0;0.59755734637484;0.0;1;0.0;-0.14;-0.01;-0.02;0.0;1.0;2.0;1.0;4.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0254;0.0;0.0;0.0;-0.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;4l2rgx65vzgrrxorbc1edq8yd;Enrique García Martínez;Kike García;Kike García;Substitute;Attacker;0;9;0;0;0;0;31;0;1;9;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Away
14083303;877037;Espanyol;Villarreal;Cyril Ngonge;F;16;14.0;10.0;1.0;0.0;1.0;5.0;5.0;5.0;9.0;2.0;0.0;0.0;0.0;0.0;0.0;31.0;27.0;7.2;9.0;0.063288;57.605212544658;10.0;10.997557090987;0.0;2;0.0;0.01;-0.31;0.34;0.0;4.0;0.0;1.0;2.0;5.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0491;10.23610782184;12.661219885935;1.0;0.01;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;a9z0jsjwfteq974bxwucvc4ix;Cyril Ngonge;Cyril Ngonge;C. Ngonge;Substitute;Attacker;0;10;0;0;0;0;31;0;0;14;2;0;0;2;2;2;0;0;1;0;0;0;1;0;0;3;1;0;0;Away
14083303;1099344;Espanyol;Villarreal;Antoniu Roca;F;20;2.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;7.0;6.3;4.0;0.00158413;6.1929214430671;1.0;5.3677795862223;0.0;0;0.0;0.01;-0.21;0.0;0.0;1.0;2.0;0.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2au8colu3pbwws92o9q03i9zo;vil-esp;Espanyol;1am59svvwz5idpdjq307dd5hw;Antoniu Roca Vives;Antoniu Roca;Antoniu Roca;Substitute;Attacker;0;2;0;0;0;0;18;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;Away
