league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;28lvz9j35a3we5r2jy9lff7dg;bet-val;G;ba5e91hjacvma2sjvixn00pjo;19:11;6kc8ieszwg6u00e3sa554y7yt;Luis Rioja;a6ud2u88utl6khwf0c4qbdox6;L. Beltrán
73;2526;28lvz9j35a3we5r2jy9lff7dg;bet-val;PG;ah8dala7suqqkj04n2l8xz4zd;22:47;cuxm7t8cql3v06hqf18wvcul1;C. Ávila;;
73;2526;28lvz9j35a3we5r2jy9lff7dg;bet-val;G;ah8dala7suqqkj04n2l8xz4zd;87:31;6aix9yu384pv1caanqiol231l;Pablo Fornals;;
