league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;288lesgslzcbljs163839jl04;ath-rso;G;63f5h8t5e9qm1fqmvfkb23ghh;36:47;7pmigpf4yfi6dfih8e1ogdwb9;Gonçalo Guedes;d4tdx2ctadv6kc3tbq4as8bmx;Sergio Gómez
73;2526;288lesgslzcbljs163839jl04;ath-rso;G;3czravw89omgc9o4s0w3l1bg5;87:15;7ubtan6a51o79w469zawrqqqd;Íñigo Ruíz de Galarreta;8hm6d6395johhjsoe8jz6dcyd;Yuri
