league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2jiyipev8f7wvnf4rp16n8n4k;ath-elc;G;3czravw89omgc9o4s0w3l1bg5;63:28;3tzvbdszdrj1tayik9igbve8l;Gorka Guruzeta;8hm6d6395johhjsoe8jz6dcyd;Yuri
73;2526;2jiyipev8f7wvnf4rp16n8n4k;ath-elc;PG;4yg9ttzw0m51048doksv8uq5r;68:45;dhhmffih4gl51nlu92hfctqs5;André Silva;;
73;2526;2jiyipev8f7wvnf4rp16n8n4k;ath-elc;PG;3czravw89omgc9o4s0w3l1bg5;88:43;3tzvbdszdrj1tayik9igbve8l;Gorka Guruzeta;;
