league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2kn874mea28rs8m0s333xmp78;bet-ray;G;ah8dala7suqqkj04n2l8xz4zd;15:24;a68fosxpgtyxj64ex9f6nget;C. Bakambu;;
73;2526;2kn874mea28rs8m0s333xmp78;bet-ray;G;3budh3j9xivsid3ptm8ptpy4k;41:04;3ca7tqrdasmeop6ud9zot0wdl;Isi Palazón;38dhmhce7deuqgqmc3p7nhai2;A. Rațiu
