league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2elfffvt87h2apmhh2c0et3pw;gir-bar;G;agh9ifb2mw3ivjusgedj7c3fe;58:48;bkwxem45cf48k14euwqe7rs44;Pau Cubarsí;cscn06kwqfzo09h0dc5ybt1pl;J. Koundé
73;2526;2elfffvt87h2apmhh2c0et3pw;gir-bar;G;7h7eg7q7dbwvzww78h9d5eh0h;61:00;ejcyvgclry4g5pc2rtptifphx;T. Lemar;32ofi0z0euiqvxt5jk8o1uzxm;V. Vanat
73;2526;2elfffvt87h2apmhh2c0et3pw;gir-bar;G;7h7eg7q7dbwvzww78h9d5eh0h;85:59;e3czx0nsuw10acnftbr8ud0bt;Fran Beltrán;25h51j4zz5m180na6sy5ybbpw;Joel Roca
