league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2ggfagcn46v6b5rbqpgdj7das;lev-val;G;ba5e91hjacvma2sjvixn00pjo;63:19;blvf8qsi6iy6ejyer58okyxka;L. Ramazani;6kc8ieszwg6u00e3sa554y7yt;Luis Rioja
73;2526;2ggfagcn46v6b5rbqpgdj7das;lev-val;G;ba5e91hjacvma2sjvixn00pjo;83:42;dtvmsnqlzn5672xb54zj8u7dh;U. Sadiq;aqqd7tq7z6bj3wn3u3sz3uuqc;Javi Guerra
