league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2i1fz7uysfcivnrqrbpsybfo4;osa-rma;PG;2l0ldgiwsgb8d6y3z0sfgjzyj;37:35;946z96r5q70ryslp3hlhafnx1;A. Budimir;;
73;2526;2i1fz7uysfcivnrqrbpsybfo4;osa-rma;G;3kq9cckrnlogidldtdie2fkbl;72:09;b4witgokm49tidm1a83qcvbop;Vinícius Júnior;1i9wi65k2foqwudeqiyih87hl;F. Valverde
73;2526;2i1fz7uysfcivnrqrbpsybfo4;osa-rma;G;2l0ldgiwsgb8d6y3z0sfgjzyj;89:40;cy3c0cj6yy1mokaj0mlk4k9re;Raúl García;6km3r9cspyz7g6343o9mri63u;Raúl Moro
