league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2mxi4zs0db40fjabi1d36b9ck;bar-vil;G;agh9ifb2mw3ivjusgedj7c3fe;27:05;abr79wsl0folgkyvl821ggs2c;Lamine Yamal;cjll1xrw3xulnl23c9tlf6rys;Fermín López
73;2526;2mxi4zs0db40fjabi1d36b9ck;bar-vil;G;agh9ifb2mw3ivjusgedj7c3fe;36:22;abr79wsl0folgkyvl821ggs2c;Lamine Yamal;cjll1xrw3xulnl23c9tlf6rys;Fermín López
73;2526;2mxi4zs0db40fjabi1d36b9ck;bar-vil;G;74mcjsm72vr3l9pw2i4qfjchj;48:06;ekm47qd8w1x0456lm1tmf5re1;P. Gueye;albt55j4oir1veynmos532psk;S. Mouriño
73;2526;2mxi4zs0db40fjabi1d36b9ck;bar-vil;G;agh9ifb2mw3ivjusgedj7c3fe;68:48;abr79wsl0folgkyvl821ggs2c;Lamine Yamal;4ftlhtels58lyzfluwofzwxuy;Pedri
73;2526;2mxi4zs0db40fjabi1d36b9ck;bar-vil;G;agh9ifb2mw3ivjusgedj7c3fe;90:23;afxjicw89683nlpms9yy5x51x;R. Lewandowski;cscn06kwqfzo09h0dc5ybt1pl;J. Koundé
