league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2g2ynxffaiw8no1j61y45vvh0;get-vil;PG;1n1j0wsl763lq7ee1k0c11c02;40:28;5gorfhj7uwpomrhlso1krxrkl;M. Arambarri;;
73;2526;2g2ynxffaiw8no1j61y45vvh0;get-vil;G;1n1j0wsl763lq7ee1k0c11c02;52:34;c68syh6axbkqmcmvrpumqb8mi;M. Satriano;5lzbyj5i0cotpry4gneap8c89;Juan Iglesias
73;2526;2g2ynxffaiw8no1j61y45vvh0;get-vil;G;74mcjsm72vr3l9pw2i4qfjchj;75:12;8bvn7mn5tjfj3l2bnpvm75gmi;G. Mikautadze;;
