league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2526;2eyrfe9uog3f5s72qy88imxp0;mll-bet;G;ah8dala7suqqkj04n2l8xz4zd;17:29;96cbv23es0gucmd2v0qvk3iwa;A. Ezzalzouli;;
73;2526;2eyrfe9uog3f5s72qy88imxp0;mll-bet;G;ah8dala7suqqkj04n2l8xz4zd;46:53;a68fosxpgtyxj64ex9f6nget;C. Bakambu;v22q59d00b5v78rgx7v8z3vu;Antony
73;2526;2eyrfe9uog3f5s72qy88imxp0;mll-bet;G;50x1m4u58lffhq6v6ga1hbxmy;65:41;3pwr7lqvo4o08c4nvzqpuue39;V. Muriqi;7xmaybxu4zd5k338bi3drkxcl;Sergi Darder
