match_id;player_idss;teamss;opponent;player;positionss;shirt_number;totalPassss;accuratePassss;totalLongBalls;accurateLongBalls;goalAssistss;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFaced;savesss;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTargetss;totalClearancess;outfielderBlock;interceptionWon;wasFouledss;foulsss;totalOffsidess;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackless;wonTackless;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConceded;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goalsss;penaltyWon;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss;league;season;match;match_slug;teamsw;player_idsw;name;short_name;match_name;positionsw;pos_side;formation_place;accuratePasssw;gameStarted;goalKicks;goalsConceded;minsPlayed;savessw;totalPasssw;formationPlace;foulssw;totalClearancesw;totalSubOff;totalTacklesw;totalThrows;wonTacklesw;blockedScoringAtt;lostCorners;totalScoringAtt;yellowCard;shotOffTargetsw;cornerTaken;wasFouledsw;goalAssistsw;ontargetScoringAtt;wonCorners;goalssw;totalOffsidesw;totalSubOn;redCard;Venue
14083260;783374;Athletic Club;Levante;Iñaki Williams;F;9;32.0;26.0;2.0;0.0;2.0;10.0;11.0;16.0;21.0;7.0;0.0;0.0;0.0;0.0;0.0;90.0;50.0;8.5;12.0;0.48327;189.08365882064;16.0;111.18066488985;0.0;5;0.0;0.54;0.78;0.16;0.0;2.0;0.0;1.0;3.0;6.0;3.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;0.5738;27.081000547912;111.61193682321;6.0;-0.75;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;3.0;2.0;1.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;ddvvwqxpsqqboupi3gx1ijhed;Iñaki Williams Arthuer;Iñaki Williams;I. Williams;Striker;Centre;9;26;1;0;2;90;0;32;9;1;1;0;1;0;1;2;0;5;0;3;0;2;2;0;0;0;1;0;0;Home
14083260;1398511;Athletic Club;Levante;Adama Boiro;D;19;40.0;38.0;2.0;2.0;0.0;14.0;15.0;24.0;25.0;3.0;0.0;0.0;0.0;0.0;0.0;51.0;49.0;6.7;3.0;0.0117485;88.365892029784;15.0;25.553767658483;0.0;0;0.0;0.08;-0.3;-0.29;0.0;0.0;0.0;1.0;4.0;6.0;1.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;5ayo0fp6wod7cqg71e38zdz4k;Adama Boiro Boiro;Adama Boiro;Adama Boiro;Substitute;Defender;0;38;0;0;2;51;0;40;0;2;0;0;2;2;1;0;1;0;0;0;0;3;0;0;0;0;0;1;0;Home
14083260;944165;Athletic Club;Levante;Robert Navarro;M;23;15.0;14.0;1.0;1.0;0.0;3.0;3.0;11.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;28.0;23.0;7.6;6.0;0.0422742;51.617666026042;4.0;15.410573427859;0.0;1;0.0;-0.04;0.27;-0.12;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5074;21.420277763867;22.731159781234;1.0;0.51;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.9118;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;7aoe0u87gxgv9tvgrotcfue7e;Roberto Navarro Muñoz;Robert Navarro;Robert Navarro;Substitute;Midfielder;0;14;0;0;2;28;0;15;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;1;0;1;0;1;0;Home
14083260;2110897;Athletic Club;Levante;Alejandro Rego;M;30;26.0;24.0;2.0;1.0;0.0;6.0;6.0;18.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;33.0;6.2;2.0;0.0176201;69.081507238599;8.0;42.787054506566;0.0;2;0.0;0.05;0.09;-0.22;0.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0723;0.0;0.0;0.0;-0.42;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;1xsrdgt40nb6p9qvt6mf272fo;Alejandro Rego Mora;Alejandro Rego;Alejandro Rego;Substitute;Midfielder;0;24;0;0;2;27;0;26;0;2;1;0;1;0;0;2;0;2;1;0;0;0;0;0;2;0;0;1;0;Home
14083260;1391375;Athletic Club;Levante;Unai Gómez;M;20;3.0;3.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;5.0;6.5;0.0;0.00147493;0.0;0.0;0.0;0.0;0;0.0;0.02;0.0;-0.04;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;b2rqgjegzeyq6wy6qu63zz2fo;Unai Gómez Etxebarria;Unai Gómez;Unai Gómez;Substitute;Midfielder;0;3;0;0;2;14;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Home
14083260;1953923;Athletic Club;Levante;Selton Sanchez;M;44;8.0;5.0;0.0;0.0;1.0;2.0;2.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;10.0;7.0;5.0;0.0462535;11.608113991192;2.0;9.9204232039329;0.0;0;0.0;0.31;0.06;-0.15;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;esru3us4k7xaj6hjycz78pdsk;Selton Sued Sánchez Camilo;Selton Sánchez;Selton Sánchez;Substitute;Midfielder;0;5;0;0;2;14;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Home
14083260;801837;Athletic Club;Levante;Íñigo Lekue;D;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Athletic Club;v7isqpxiursyjhj5rmhyhjv9;Íñigo Lekue Martínez;Íñigo Lekue;Íñigo Lekue;Substitute;Defender;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Home
14083260;134029;Levante;Athletic Club;Mathew Ryan;G;13;52.0;45.0;18.0;12.0;0.0;37.0;39.0;8.0;13.0;10.0;2.0;0.0;3.0;2.0;2.0;90.0;67.0;7.3;7.0;0.00206133;92.19592765263;14.0;24.990044451036;0.5393;0;-0.8663;0.11;0.02;-0.3;0.28;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;7udphhcokm6vralyz5gkovxsl;Mathew David Ryan;Mathew Ryan;M. Ryan;Goalkeeper;Centre;1;45;1;13;4;90;3;52;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Away
14083260;149606;Levante;Athletic Club;Jeremy Toljan;D;22;31.0;28.0;3.0;1.0;0.0;21.0;22.0;7.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;90.0;49.0;6.3;5.0;0.00299588;37.048355310956;8.0;10.723835059888;0.0;0;0.0;0.01;0.06;-0.48;0.0;1.0;1.0;1.0;5.0;5.0;2.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;5oge5fhmna0oduqvjisoa1djp;Jeremy Isaiah Richard Toljan;Jeremy Toljan;J. Toljan;Defender;Right;2;28;1;0;4;90;0;31;2;1;4;0;2;4;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;Away
14083260;997244;Levante;Athletic Club;Adrián de la Fuente;D;4;47.0;37.0;13.0;6.0;0.0;28.0;28.0;9.0;19.0;1.0;0.0;0.0;0.0;0.0;0.0;65.0;57.0;6.8;10.0;0.0151774;65.741532921087;10.0;24.664679154295;0.0;0;0.0;0.02;0.02;-0.03;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cp6ugeg62t6fg02bkkkukums;ath-lev;Levante;49230s4p4daocrftccqqbeqjt;Adrián de la Fuente Barquilla;Adrián de la Fuente;Adrián de la Fuente;Defender;Centre/Right;5;37;1;0;2;65;0;47;5;1;2;1;2;1;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Away
