league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9o79ffn6khv6rutsdno6yh9uc;gir-atm;G;4ku8o6uf87yd8iecdalipo6wd;67:54;6akzpi6rd6qq0ke07ojnhpoet;A. Sørloth;3ga7qj3h3dbmqucxmaxhmrjdh;R. De Paul
73;2425;9o79ffn6khv6rutsdno6yh9uc;gir-atm;G;4ku8o6uf87yd8iecdalipo6wd;86:18;3gsprcdyogabeb8lr2y0bmytx;C. Lenglet;;
73;2425;9o79ffn6khv6rutsdno6yh9uc;gir-atm;G;4ku8o6uf87yd8iecdalipo6wd;89:15;6akzpi6rd6qq0ke07ojnhpoet;A. Sørloth;c83h08n0vnjvfgglyefy03h0p;C. Gallagher
73;2425;9o79ffn6khv6rutsdno6yh9uc;gir-atm;G;4ku8o6uf87yd8iecdalipo6wd;92:09;6akzpi6rd6qq0ke07ojnhpoet;A. Sørloth;9ikkuxd19avliz1khcrm82gyy;J. Alvarez
