league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;74mcjsm72vr3l9pw2i4qfjchj;3:38;4eezya3lwcwur6c8s6rl0rzvu;Yeremy Pino;;
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;74mcjsm72vr3l9pw2i4qfjchj;7:07;ekm47qd8w1x0456lm1tmf5re1;P. Gueye;acx78ftnm61hm01wpmme77hbe;T. Buchanan
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;10eyb18v5puw4ez03ocaug09m;28:07;7cdiijsvnfc7tafy0zkf4uz9;D. Sow;5c4ku1hmhy6l9dq8a5jp1qf9x;Suso
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;74mcjsm72vr3l9pw2i4qfjchj;38:24;5zoz3mjooujpv0wdcphyrztd6;Álex Baena;59knsm910b1ruk024rkksla3u;Logan Costa
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;74mcjsm72vr3l9pw2i4qfjchj;52:59;ekm47qd8w1x0456lm1tmf5re1;P. Gueye;1wileoy8mxtd2t1b106uhwzro;T. Barry
73;2425;9pnpb9fgb07cjgi3tpo9pesr8;vil-sev;G;10eyb18v5puw4ez03ocaug09m;84:09;4kgjbmlzo6ygdccbue3zvjm96;Ramón Martínez;c8mp2wwwyvy930vfjnivg2hre;L. Agoumé
