league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9la1uxyxrz4m35038kcxzgob8;osa-esp;G;2l0ldgiwsgb8d6y3z0sfgjzyj;16:16;946z96r5q70ryslp3hlhafnx1;A. Budimir;bpf2fcb73l96fwspo72shmkiy;Aimar Oroz
73;2425;9la1uxyxrz4m35038kcxzgob8;osa-esp;G;2l0ldgiwsgb8d6y3z0sfgjzyj;90:09;cy3c0cj6yy1mokaj0mlk4k9re;Raúl García;1wezo3pjdktc0iqaxze3uh2sq;Iker Muñoz
