league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9dyms4e8elozr1547fsy1gnx0;esp-bar;G;agh9ifb2mw3ivjusgedj7c3fe;52:21;abr79wsl0folgkyvl821ggs2c;Lamine Yamal;4gq1u1mqg0qzekh1u5djleeax;Dani Olmo
73;2425;9dyms4e8elozr1547fsy1gnx0;esp-bar;G;agh9ifb2mw3ivjusgedj7c3fe;95:01;cjll1xrw3xulnl23c9tlf6rys;Fermín López;abr79wsl0folgkyvl821ggs2c;Lamine Yamal
