league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9m2wfdv7rfamy33zbetujbndg;bet-val;G;ah8dala7suqqkj04n2l8xz4zd;39:42;v22q59d00b5v78rgx7v8z3vu;Antony;45s1v9805id09m5zkcylueod1;Isco
73;2425;9m2wfdv7rfamy33zbetujbndg;bet-val;G;ba5e91hjacvma2sjvixn00pjo;74:43;4sojot9t32l4a6fm3e39xkcfd;Rafa Mir;9dc4qkvh0vk5kwymibji00kp;André Almeida
