league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9ig9wvatwknucjj2b12t65ono;cel-ray;PG;6f27yvbqcngegwsg2ozxxdj4;9:12;9i7lb16qty1t21bnc5h7skclx;Marcos Alonso;;
73;2425;9ig9wvatwknucjj2b12t65ono;cel-ray;G;3budh3j9xivsid3ptm8ptpy4k;16:56;3ca7tqrdasmeop6ud9zot0wdl;Isi Palazón;2qauzcv74cd8uqfv2ibl52ymt;P. Espino
73;2425;9ig9wvatwknucjj2b12t65ono;cel-ray;G;3budh3j9xivsid3ptm8ptpy4k;46:53;c157xhi78x9cykn7xz816bjd;Jorge de Frutos;533095rnz0k8mxqe6gzn0mfo5;F. Lejeune
