league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9jo3uft2gpl7yksy7aj3f81sk;rso-gir;G;63f5h8t5e9qm1fqmvfkb23ghh;4:08;aka2yqxmqpioxc1qzkl62ejv8;Pablo Marín;dvrk8qmt9ta4c3kvjgsad7t91;Brais Méndez
73;2425;9jo3uft2gpl7yksy7aj3f81sk;rso-gir;G;7h7eg7q7dbwvzww78h9d5eh0h;9:37;6navc0x6p4yqy76zyo3zocwr9;C. Stuani;1rhh9hzqzsp331scjcefanvo4;Y. Asprilla
73;2425;9jo3uft2gpl7yksy7aj3f81sk;rso-gir;PG;63f5h8t5e9qm1fqmvfkb23ghh;19:39;b45ryclny991bm7qosieyg1cl;Mikel Oyarzabal;;
73;2425;9jo3uft2gpl7yksy7aj3f81sk;rso-gir;G;7h7eg7q7dbwvzww78h9d5eh0h;76:19;5l6e9nd0defapk1w2ucndowr9;Portu;3auwtiburdxrp2i5me2d97f11;V. Tsygankov
73;2425;9jo3uft2gpl7yksy7aj3f81sk;rso-gir;G;63f5h8t5e9qm1fqmvfkb23ghh;90:31;66l9n4gqc4aau3bpc0qtpta8k;Arkaitz Mariezkurrena;b45ryclny991bm7qosieyg1cl;Mikel Oyarzabal
