league;season;match;match_slug;type;team_id;minute;scorer_id;scorer;assister_id;assister
73;2425;9er1r7v64azavprsud6qffj84;osa-atm;G;2l0ldgiwsgb8d6y3z0sfgjzyj;24:32;bi8nrmyaxsgbhixw921fzvm5l;Alejandro Catena;bzv32rpgvs111w8e2gch452xg;Bryan Zaragoza
73;2425;9er1r7v64azavprsud6qffj84;osa-atm;G;2l0ldgiwsgb8d6y3z0sfgjzyj;81:37;946z96r5q70ryslp3hlhafnx1;A. Budimir;2zcha0sd7axiu2s2c0bccz2s5;Kike Barja
