match_id;player_idss;teamss;opponent;player;positionss;shirt_number;totalPassss;accuratePassss;totalLongBalls;accurateLongBalls;goalAssistss;accurateOwnHalfPasses;totalOwnHalfPasses;accurateOppositionHalfPasses;totalOppositionHalfPasses;ballRecovery;savedShotsFromInsideTheBox;penaltyFacedss;savesss;totalKeeperSweeper;accurateKeeperSweeper;minutesPlayed;touches;rating;possessionLostCtrl;expectedAssists;totalBallCarriesDistance;ballCarriesCount;totalProgression;keeperSaveValue;totalShots;goalsPrevented;passValueNormalized;dribbleValueNormalized;defensiveValueNormalized;goalkeeperValueNormalized;totalCross;aerialLost;aerialWon;duelLost;duelWon;totalContest;shotOffTargetss;totalClearancess;outfielderBlock;interceptionWon;wasFouledss;foulsss;totalOffsidess;expectedGoals;bestBallCarryProgression;totalProgressiveBallCarriesDistance;progressiveBallCarriesCount;shotValueNormalized;challengeLost;totalTackless;wonTackless;unsuccessfulTouch;dispossessed;onTargetScoringAttempt;penaltyConcededss;expectedGoalsOnTarget;keyPass;wonContest;accurateCross;bigChanceCreated;bigChanceMissed;goodHighClaim;blockedScoringAttempt;goalsss;penaltyWonss;errorLeadToAShot;lastManTackle;hitWoodwork;errorLeadToAGoal;punches;ownGoals;penaltySave;penaltyMiss;league;season;match;match_slug;teamsw;player_idsw;name;short_name;match_name;positionsw;pos_side;formation_place;accuratePasssw;gameStarted;goalKicks;goalsConceded;lostCorners;minsPlayed;penGoalsConceded;penaltyFacedsw;savessw;totalPasssw;formationPlace;foulssw;totalClearancesw;totalOffsidesw;totalSubOff;totalTacklesw;totalThrows;wasFouledsw;wonTacklesw;yellowCard;ontargetScoringAtt;penaltyConcededsw;totalScoringAtt;wonCorners;shotOffTargetsw;cornerTaken;totalSubOn;cleanSheet;blockedScoringAtt;goalssw;goalAssistsw;penaltyWonsw;Venue
14083257;1108450;Getafe;Alavés;Zaid Romero;D;24;35.0;20.0;11.0;3.0;0.0;11.0;17.0;9.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;59.0;7.2;18.0;0.00382713;59.232992295986;11.0;12.275276686954;0.0;0;0.0;0.13;0.12;0.29;0.0;1.0;3.0;3.0;5.0;9.0;0.0;0.0;7.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;buglwgk2hthoyqt1ocghya92i;Zaid Abner Romero;Zaid Romero;Z. Romero;Defender;Left/Centre;4;20;1;0;0;1;90;0;0;0;35;4;1;7;0;0;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Away
14083257;949707;Getafe;Alavés;Juan Iglesias;D;21;21.0;14.0;3.0;2.0;0.0;7.0;9.0;7.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;90.0;45.0;6.8;18.0;0.0215277;67.001928907356;6.0;42.392738441481;0.0;1;0.0;0.03;0.03;-0.05;0.0;3.0;1.0;3.0;8.0;6.0;0.0;0.0;2.0;0.0;2.0;1.0;4.0;0.0;0.0923;20.715518813117;26.588825190294;1.0;-0.15;3.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;5lzbyj5i0cotpry4gneap8c89;Juan Antonio Iglesias Sánchez;Juan Iglesias;Juan Iglesias;Wing Back;Left;3;14;1;0;0;0;90;0;0;0;21;3;4;2;0;0;2;9;1;1;0;0;0;1;2;0;0;0;1;1;0;0;0;Away
14083257;1154549;Getafe;Alavés;Mario Martín;M;6;5.0;4.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;12.0;6.5;4.0;0.0328308;5.2481345257148;1.0;-5.225923621741;0.0;1;0.0;0.09;-0.37;-0.01;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.018;0.0;0.0;0.0;-0.08;0.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;1riebanoqbl7brs1bm3lkgxlg;Mario Martín Rielves;Mario Martín;Mario Martín;Midfielder;Centre/Right;7;4;1;0;0;0;34;0;0;0;5;7;1;0;0;1;3;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;Away
14083257;811629;Getafe;Alavés;Luis Milla;M;5;42.0;29.0;11.0;7.0;1.0;14.0;17.0;15.0;25.0;8.0;0.0;0.0;0.0;0.0;0.0;90.0;60.0;8.1;19.0;0.344002;84.217091795124;10.0;44.82805923134;0.0;0;0.0;0.57;0.22;-0.02;0.0;5.0;0.0;4.0;5.0;9.0;4.0;0.0;2.0;0.0;1.0;2.0;2.0;0.0;0.0;23.548500648687;24.037396198424;1.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;ch1lxxbn01at4jmkafy4uevh1;Luis Milla Manzanares;Luis Milla;Luis Milla;Midfielder;Centre;8;29;1;0;0;0;90;0;0;0;42;8;2;2;0;0;0;0;2;0;0;0;0;0;0;0;3;0;1;0;0;1;0;Away
14083257;385888;Getafe;Alavés;Mauro Arambarri;M;8;19.0;12.0;2.0;1.0;0.0;2.0;3.0;10.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;90.0;47.0;7.4;16.0;0.0424812;52.68020592841;9.0;20.386733139781;0.0;3;0.0;-0.05;0.28;0.13;0.0;0.0;2.0;1.0;6.0;10.0;4.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.8249;0.0;0.0;0.0;0.3;0.0;4.0;1.0;5.0;0.0;1.0;0.0;0.6643;3.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;5gorfhj7uwpomrhlso1krxrkl;Mauro Wilney Arambarri Rosa;Mauro Arambarri;M. Arambarri;Midfielder;Left/Centre;11;12;1;0;0;0;90;0;0;0;19;11;1;0;0;0;4;0;4;1;0;1;0;3;0;0;0;0;1;2;1;0;0;Away
14083257;974713;Getafe;Alavés;Luis Vázquez;F;19;7.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;67.0;25.0;7.4;11.0;0.0213234;47.881985958841;7.0;0.25245197522533;0.0;2;0.0;0.0;0.22;0.0;0.0;1.0;5.0;1.0;9.0;5.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;0.1431;0.0;0.0;0.0;0.49;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.7543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;cei4ujo2jqzc9f0tmi8xgll62;Luis Ismael Vázquez;Luis Vázquez;L. Vázquez;Striker;Centre/Right;10;4;1;0;0;0;67;0;0;0;7;10;0;0;2;1;0;0;4;0;0;1;0;2;0;1;0;0;0;0;1;0;0;Away
14083257;973536;Getafe;Alavés;Martín Satriano;F;10;23.0;16.0;1.0;1.0;0.0;5.0;7.0;11.0;16.0;6.0;0.0;0.0;0.0;0.0;0.0;89.0;45.0;6.0;13.0;0.0304345;66.818705321361;9.0;6.1347637310787;0.0;4;0.0;-0.39;0.15;0.2;0.0;0.0;7.0;1.0;11.0;5.0;3.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.1401;0.0;0.0;0.0;-0.22;0.0;2.0;1.0;2.0;2.0;1.0;0.0;0.0452;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;c68syh6axbkqmcmvrpumqb8mi;Martín Adrián Satriano Costa;Martín Satriano;M. Satriano;Striker;Left/Centre;9;16;1;0;0;1;89;0;0;0;23;9;0;3;0;1;2;1;1;1;0;1;0;4;1;1;0;0;1;2;0;0;0;Away
14083257;1101232;Getafe;Alavés;Abdelkabir Abqar;D;3;7.0;3.0;3.0;1.0;0.0;1.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;56.0;16.0;6.3;4.0;0.00103596;4.507609566056;1.0;-1.1506590620904;0.0;1;0.0;0.04;0.0;-0.01;0.0;0.0;1.0;1.0;7.0;2.0;0.0;1.0;4.0;0.0;2.0;0.0;6.0;0.0;0.1176;0.0;0.0;0.0;-0.26;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;br4wylyaeqyxoss5of7r51boq;Abdelkabir Abqar;Abdel Abqar;A. Abqar;Substitute;Defender;0;3;0;0;0;0;56;0;0;0;7;0;6;4;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;Away
14083257;1515554;Getafe;Alavés;Adrian Liso;F;23;3.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;23.0;13.0;7.1;3.0;0.00458234;72.857931653684;5.0;24.996436434513;0.0;2;0.0;-0.02;0.03;0.13;0.0;0.0;2.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.4104;22.693941444651;36.994766608834;2.0;0.15;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.4444;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;alz5rwbxued4hgkts0panocus;Adrián Liso Lahoz;Adrián Liso;Adrián Liso;Substitute;Attacker;0;2;0;0;0;0;23;0;0;0;3;0;1;0;0;0;0;0;2;0;0;1;0;2;0;0;0;1;0;1;0;0;1;Away
14083257;350560;Getafe;Alavés;Diego Rico;D;16;3.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;2.0;0.00016683;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;dkt9892ixwnz1bkmgileo71sl;Diego Rico Salguero;Diego Rico;Diego Rico;Substitute;Defender;0;1;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Away
14083257;128637;Getafe;Alavés;Allan Nyom;D;12;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.00010968;3.7414736401584;1.0;-0.36648221176193;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2526;2cbrliiyprq7a205rp3w1qz9w;ala-get;Getafe;6lz4bncnjfcm7wrtuiovguv2t;Allan-Roméo Nyom;Allan Nyom;A. Nyom;Substitute;Defender;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Away
